"country","mean_transport","sd_transport","mean_evwt","sd_evwt","mean_enp","mean_group_entropy"
"Netherlands",0.0666666666666667,NA,0.704545454545454,NA,6.42857142857143,0.231810927145049
"Zimbabwe",0.0641692681234825,NA,0.160573309492563,NA,1.70932607215793,0.430508443288131
"Sweden",0.0552087526691637,0.0274053537561356,0.267897765867969,0.0407917976916522,4.94226141797449,0.207816531126118
"Slovenia",0.0542768343768299,NA,0.423373452074159,NA,4.82735377255925,0.186697440319913
"Croatia",0.052582655947154,0.011784155051054,0.939086294416243,0.0861449885709501,3.1475261097977,0.161661674141201
"Brazil",0.0525179493369555,NA,0.435538503233449,NA,10.9751479885298,0.159412252906598
"Mongolia",0.0517754413806785,NA,0.0995942978130219,NA,1.87189008540661,0.512458408105143
"Uzbekistan",0.0509617747760364,0.00730001135341891,0.318416837597673,0.0887724066583972,2.4530301040355,0.22233496011659
"Philippines",0.0490406538123787,0.00771175367935206,0.388345715597479,0.105472801839201,6.34611633444097,0.365104492664291
"Estonia",0.047890625,NA,0.320244854796742,NA,3.71337394836089,0.275332137627713
"Taiwan",0.0440956331400347,0.01546070285957,0.432569631626236,0.149235743846109,2.18009657695706,0.300394986414536
"Thailand",0.038124,0.00729740264294998,0.609332185970191,0.0482852351882258,3.18447880809504,0.15260262778958
"Colombia",0.0338825295552636,NA,0.493225524475525,NA,5.87437717712421,0.234216508586952
"United Kingdom (Great Britain)",0.0326579291645751,NA,0.240541146648015,NA,2.37354297320243,0.17030929041263
"France",0.0311229563774317,0.0243776007942412,0.355959646333153,0.235604690535878,2.62052950685459,0.134189840664767
"Jamaica",0.0307105481930657,NA,0.101506764513201,NA,1.99521904576056,0.356068836028817
"Denmark",0.0306413665680249,0.000975428416532237,0.615987373383064,0.0479085506473976,5.73774436137013,0.102904208366869
"Germany",0.026634971481546,0.0145331720501466,0.467563737650663,0.118220147859002,4.45191650619726,0.0745126888247602
"Fiji",0.0236495565708143,NA,0.0399910468957427,NA,1.03332407664538,0.6895265009142
"Venezuela, Bolivarian Republic of",0.0231340086510689,NA,0.403480311215016,NA,4.70946957370648,0.12485250785076
"Hungary",0.0228908360899977,0.015909500821626,0.591863161963665,0.127545262592842,2.10487599929655,0.0879010368196004
"Georgia",0.0204888888888889,0.000188561808316367,0.250620380743839,0.207177671422486,1.98157420812307,0.157529565585738
"Chile",0.017583724436705,NA,0.644859813084112,NA,6.15301189076179,0.105197211283148
"Kazakhstan",0.0174114316802252,0.00566711216396172,0.0438623357478068,0.0050817700865302,1.06515522564711,0.418551280740378
"Jordan",0.0170308812968093,0.024085303309114,0.406343619796622,NA,1.44868994336997,0.088522254234619
"Mexico",0.0154969041698775,0.00764639739870609,0.323770159211926,0.102713292702257,3.87800484875055,0.165677910200522
"Costa Rica",0.0145399305555556,0.0205625669876296,0.712765957446808,NA,3.54572361100809,0.0730471250600681
"Singapore",0.0111753822511991,0.00558259544352345,0.052929486689316,0.0594339318933907,1.1674615502168,0.445299557594035
"Cape Verde",0.0109213753528622,NA,0.406896551724138,NA,2.14014063583243,0.103843650603946
"China, People's Republic of",0.0107598753612049,0.000599273587902147,0.0423190936116665,0.00738551240585932,1.1640993530505,0.217337611396717
"Ireland",0.0106314049586777,NA,0.736263736263736,NA,4.29858466435514,0.0621143557897685
"Honduras",0.0105316799728215,NA,0.219191919191919,NA,2.26311164808611,0.166704137627543
"Cambodia",0.0104071013161923,NA,0.177083333333333,NA,1.64916708732963,0.195909270873605
"Austria",0.0103443293185663,0.01462909081597,0.435157556948209,NA,3.28969842045613,0.038063438231281
"Albania",0.0102561377404613,NA,1,NA,2.50706101785239,0.0465921813998105
"Armenia",0.00844875346260385,0.011948341731961,0.329582229806194,NA,2.43926049530942,0.053903941299161
"Italy",0.00751694696397077,0.00170844498761855,0.915700876394808,0.114713099050306,5.32328333581922,0.031363764133877
"Egypt",0.00709281824462792,0.00229778137175687,0.708656582813074,0.304693104035201,7.09655986967654,0.0513030875699845
"Azerbaijan",0.00703287335500027,NA,0.16412623443538,NA,1.40834396338261,0.0927763385272651
"Poland",0.00700519842618817,0.00600534728038148,0.37571044719467,0.119246089786267,2.72782356659237,0.0496731357956426
"Greece",0.00693367877848331,0.000976065339614884,0.422417578869192,0.228206275498892,2.67680782922966,0.050876376160793
"Malta",0.00624349635796045,0.00882963722605469,0.0555555555555556,NA,1.97455088622451,0.248311055857675
"Yemen",0.00484666347927057,0.0068542172246428,0.214406574812666,NA,1.99500737770564,0.0793639039869882
"Uruguay",0.00381218287739269,0.00539124072745523,0.739583333333333,NA,2.58929019795306,0.023096220064813
"Belarus",0.00357130352578692,NA,0.0169373863944,NA,1.13856886585609,0.3848765396412
"Tajikistan",0.00155124653739614,0.00219379389176992,0.0752688172043011,NA,1.27801320267884,0.0736553334652269
"Bangladesh",0.0015194588765807,NA,0.154228855721393,NA,1.37604964084578,0.0450362850935539
"Portugal",0.00104742399162062,0.00181419157055351,0.515337423312883,NA,2.85693800437908,0.00985497947187749
"Tunisia",0.000945361600812295,0.00133694319721549,0.226890756302521,NA,1.56115563619836,0.0195408774897664
"Viet Nam",0.000450437145557664,0.000637014320244272,0.00317539884146801,NA,1.0027247754102,0.281633027602694
"Cuba",0,0,NA,NA,1,0.938431573444064
"Haiti",0,NA,NA,NA,4.85894968380533,0
"Iceland",0,0,NA,NA,3.48940984340194,0
"Japan",0,0,NA,NA,2.26850418587669,0
"Lesotho",0,0,NA,NA,3.47501943508682,0
"Luxembourg",0,NA,NA,NA,2.81739130434783,0.087074239217577
"Norway",0,0,NA,NA,3.89497240543815,0
"Palestinian Territory, Occupied",0,0,NA,NA,2.71586745393387,0
"Qatar",0,0,NA,NA,1.16605021067892,0
"Saudi Arabia",0,0,NA,NA,1.2846860758577,0
"Somalia",0,0,NA,NA,1.11087820864733,0
"Somaliland",0,NA,NA,NA,2.64752228903172,0
"South Korea",0,0,NA,NA,2.89095095865664,0
"Syria (Syrian Arab Republic)",0,NA,NA,NA,1.19283294303212,0
"Turkmenistan",0,NA,NA,NA,1,0.278823224936853
"United Arab Emirates",0,NA,NA,NA,1,0
