"country","mean_transport","sd_transport","mean_evwt","sd_evwt","mean_enp","mean_group_entropy"
"Venezuela, Bolivarian Republic of",0.0089073313148789,0.0125968687500523,0.254369416856239,NA,1.80621468926554,0.0624262539253801
"Azerbaijan",0.0087954211300147,0.0124386038488497,0.258700941500053,NA,2.24698795180723,0.0463881692636325
"Armenia",0.00869806094182825,0.0123009157502812,0.161020162699894,NA,3.19577625630667,0.053903941299161
"Italy",0.00751694696397077,0.00170844498761855,0.915700876394808,0.114713099050306,5.32328333581922,0.031363764133877
"Puerto Rico",0.00732200590827577,0.00890843786691705,0.062795465004393,0.0543131845483207,1.40650991632685,0.315235719754369
"France",0.00707224038069611,0.0101040947962363,0.160499732670032,0.10525753344408,1.47110479523057,0.240303338995902
"Luxembourg",0.00655692917150467,0.0113569344666766,0.60495867768595,NA,1.81741727579973,0.029024746405859
"Greece",0.00586832027295828,0.00290316870244426,0.318184659313691,0.0545491833331598,2.25023895912779,0.050876376160793
"Cambodia",0.00535659626568715,0.00757537108709184,0.182291666666667,NA,1.3351226993865,0.0979546354368025
"Chile",0.00515259611573523,0.00892455826333547,0.605531295487627,NA,1.22260783341596,0.132374421900156
"Cape Verde",0.00504419454856775,0.00713356834183294,0.375862068965517,NA,1.69743987587277,0.051921825301973
"Poland",0.00447185932722767,0.00572328514495149,0.381162861624259,0.134566561064165,2.5573198986755,0.0321980329297714
"Belarus",0.0042517006802721,0.00736416159680644,0.0592534836327106,NA,1.02465753424658,0.0978246559595325
"Tajikistan",0.00332409972299167,0.00470098691093548,0.161290322580645,NA,1.23055539865264,0.0736553334652269
"Yemen",0.00322018077089452,0.00557751670474563,0.213681411650955,NA,2.13056272227648,0.0529092693246588
"Honduras",0.00252372054648256,0.00437121221061329,0.157575757575758,NA,1.41675312619451,0.388901379209181
"Uruguay",0.00238089890164191,0.00336709951734119,0.504761904761905,NA,2.63976269693072,0.0217070381690292
"Egypt",0.00202917140576307,0.00329048976070069,0.180569898642188,0.192510463510646,2.31586497321245,0.0350290046784305
"Albania",0.00152336415488717,0.00263854411469381,0.44559585492228,NA,1.51455348292331,0.0155307271332702
"Bangladesh",0.00122537006175865,0.00173293496026504,0.248756218905473,NA,1.80864050733254,0.0225181425467769
"Tunisia",0.000945361600812295,0.00133694319721549,0.226890756302521,NA,1.32096352295266,0.0195408774897664
"Portugal",0.000943533168819857,0.00163424738702245,0.471299093655589,NA,2.98350274591317,0.00985497947187749
