"country","mean_transport","sd_transport","mean_evwt","sd_evwt","mean_enp","mean_group_entropy"
"El Salvador",0.0844224577085738,0.1101317534423,0.365916983904361,0.231274873717079,2.1430992226561,0.6636861569577
"Lithuania",0.0835722549167547,0.0404396363467181,0.812676730532474,0.114635447348372,4.9759734893868,0.179175479191358
"Guyana",0.0769054178145085,0.108760684893247,0.222759148285095,NA,1.3060695780903,0.427490971791316
"Slovakia",0.0722326522624196,0.0339440764396613,0.715426170468187,0.171556159036976,3.81170245326624,0.241503121326976
"Djibouti",0.0701584927248105,0.0668044492317851,0.207905037020051,0.0632820154943528,1.76150591542982,0.552326241602174
"Burkina Faso",0.0625365841279928,0.09510711215227,0.115117840862506,0.128667293571616,1.2876450442331,0.810112672187462
"Morocco",0.0598619090883307,0.0756924666081897,0.45386898120417,0.129026522831218,3.94918006249789,0.298026686218233
"Turkey",0.058096675530412,0.0415860337107206,0.174960489498442,0.1196190686125,1.89070245354732,0.328769263781746
"Gabon",0.05331088664422,0.0753929789143906,0.127529051753366,NA,1.10388170055453,0.392105799288364
"Jamaica",0.0529222791706882,0.0467579860509601,0.616806997540942,0.384781900820389,1.60839279909602,0.206465950571315
"Ecuador",0.0517660552494298,0.0833459415270924,0.140033239570747,0.180931809429867,2.05595678532619,0.813318270819515
"Kosovo",0.0480217227159696,0.0470840413951301,0.635245901639344,0.51584019283281,3.12388830512018,0.25348926618768
"Romania",0.0468883118990627,0.0812129384903129,0.84867083341626,NA,1.85761221433058,0.17030560787496
"Czech Republic",0.0452247725948078,0.0391674377881269,0.18661353650043,0.0121515579431102,2.38210474860327,0.342957837318351
"Serbia",0.043170082905697,0.0419528488391318,0.595956492643985,0.0178518430971196,3.10296594905471,0.130832413257107
"Singapore",0.0421634108972518,0.000702502427923968,0.168499459118939,0.146351808860105,1.75802950514227,0.453158412091965
"Taiwan",0.0387308918056651,0.023047592813259,0.39047619047619,0.208764859207457,2.07299356147106,0.300394986414536
"Thailand",0.038124,0.00729740264294998,0.609332185970191,0.0482852351882258,3.1844158913448,0.15260262778958
"Liberia",0.0376892019704224,0.0362542844725306,0.0663283864659287,0.0236507804922783,1.05962833637573,0.858748809748984
"Madagascar",0.0376130877520387,0.0531929388216624,0.420179337461915,NA,3.71452790818988,0.130539677001813
"Philippines",0.0362856747380612,0.01032434227524,0.28386579715873,0.043879963660484,4.25435668032412,0.357591453014401
"Botswana",0.0350474001723643,0.0495645086496747,0.153328690976837,NA,1.252485948984,0.283418560344366
"Uzbekistan",0.0345379681026439,0.0237906274535406,0.18719415335819,0.16194875091926,2.74267350562219,0.220698453978308
"Dominican Republic",0.0337275658612403,0.049234006356488,0.076799768474133,0.0839822440723848,1.57898000218653,0.916262470465253
"Cuba",0.033536957407137,0.0424164201436558,0.0762168741207535,0.0603882128664697,1.31532877837404,0.627448915588659
"Sweden",0.0319814099186978,0.00809665782294314,0.184332032774129,0.150603811388612,3.33040730513134,0.210402360711474
"Mongolia",0.0299967126890204,0.0424217579114218,0.124738432468192,NA,1.60940919037199,0.756229204052571
"Iran, Islamic Republic of",0.0294189757212463,0.0394122250461264,0.0682431001192153,0.0647933192566748,1.07645831139351,0.616195396017793
"Cote d'Ivoire (Ivory Coast)",0.0294018363489063,0.0415804757232975,0.0760716135781337,NA,1.18947998404043,0.463382160237973
"Kazakhstan",0.029045205509244,0.00930022203475463,0.0544344474165949,0.0222674628062646,1.58897563299202,0.403984257198841
"Nicaragua",0.0289623798427356,0.0313170884619869,0.199766545104933,0.0920481582434537,1.98697995520871,0.185952172402501
"United Kingdom (Great Britain)",0.0269421126535465,0.0279274126181025,0.488195290047749,0.375484709076925,2.89052260729137,0.147963923119008
"United States of America",0.0269123177231285,0.046613501645895,0.246408314780458,NA,1.49960114329907,0.135340215670367
"Denmark",0.0267195149450394,0.00807094955834009,0.518587728598754,0.202744162687111,4.34971829715964,0.0997211776197666
"Germany",0.0266140683481675,0.0145036105554265,0.467948408274896,0.117676141445164,4.46464214564297,0.0745126888247602
"China, People's Republic of",0.0238604365980802,0.00913212707865041,0.103292342797425,0.0014749090201772,1.35069309666039,0.227355039838184
"Hungary",0.0228908360899977,0.015909500821626,0.591863161963665,0.127545262592842,2.10487599929655,0.0879010368196004
"Finland",0.022375,0.0387546368193536,0.353949519900871,NA,4.085890553,0.0869122975231769
"Croatia",0.0218079299342421,0.0275287745520303,0.550526526822268,0.430962676614572,1.97661957139103,0.105901386644974
"Georgia",0.0204888888888888,0.000188561808316507,0.250620380743839,0.207177671422486,1.98157420812307,0.157529565585738
"Viet Nam",0.0198138640659907,0.000801251991484548,0.0259453456365886,0.00689053144864282,1.22496145946261,0.28368172047033
"Turkmenistan",0.0185123966942148,0.0261804824769895,0.27433303971894,NA,1.30580713905168,0.126359468268201
"Ireland",0.0180002520406493,0.0139898388843366,0.539980885632367,0.124346270536787,3.12919351454785,0.115458426414048
"Mexico",0.0175659654037838,0.0095091230669586,0.327120153029869,0.0897177267042761,4.47344730306934,0.17592958309578
"Brazil",0.0174966760803952,0.0247440366093437,0.339253277682386,NA,1.75468493150685,0.0735343246951757
"Bulgaria",0.0166677685950412,0.0235717844016037,0.213982862583307,NA,1.18230209855825,0.137327667319458
"Colombia",0.0137741046831956,0.019479525652522,0.317460317460318,NA,4.1314606741573,0.133382493901513
"Malta",0.0132910136877603,0.0187963318149171,0.149553571428571,NA,2.69157471386976,0.232257472045276
"Slovenia",0.01173828125,0.0166004365426998,0.17028279773624,NA,1.23656347105536,0.107533068173431
"Estonia",0.01168,0.0165180144085177,0.141977753058954,NA,1.94274164353807,0.13870953965452
"Azerbaijan",0.0087954211300147,0.0124386038488497,0.258700941500053,NA,2.24698795180723,0.0463881692636325
"Burundi",0.008609693877551,0.0121759458495132,0.036190012067205,NA,1.03092550790068,0.3494670645042
"Nigeria",0.00857060185185183,0.0148447178588513,0.0319495172479906,NA,1.01570363368086,0.545713131920862
"Austria",0.0076327251808021,0.010794303468557,0.419623513251959,NA,3.29040719499975,0.0351181788895937
"Italy",0.00751694696397077,0.00170844498761852,0.915700876394808,0.114713099050306,5.32328333581922,0.031363764133877
"Zimbabwe",0.00714554876511203,0.0123764535091351,0.0548504227290717,NA,1.36628527841342,0.409771698396123
"Luxembourg",0.00664359861591693,0.0115070503478624,0.433613445378151,NA,1.50844692997786,0.0387711449541751
"Armenia",0.00659591350922435,0.00932803034098499,0.0919980878176863,NA,2.9811267542739,0.0568445703068266
"Venezuela, Bolivarian Republic of",0.0064142779881017,0.00907115892360463,0.16216095943751,NA,1.39572917877766,0.0660618726198223
"Puerto Rico",0.00543113043453553,0.00581590409699779,0.0446127043688019,0.0285988778560842,1.3015455856508,0.320606081944625
"Greece",0.00537029948717494,0.00360747645204271,0.24835891251426,0.0441993347934252,1.96990524101889,0.0551582540276897
"Cambodia",0.00535659626568715,0.00757537108709184,0.182291666666667,NA,1.3351226993865,0.0979546354368025
"Kyrgyzstan",0.00530762167125805,0.00750611055143849,0.124395722393882,NA,3.28402540221097,0.0878254831348884
"Cape Verde",0.0050441945485677,0.00713356834183287,0.375862068965517,NA,1.69743987587277,0.051921825301973
"France",0.00441104759285082,0.00556328638589851,0.141500153667871,0.132126995748315,1.4290316431803,0.241472347553254
"Poland",0.0040005384684659,0.00601825133553475,0.299579361351085,0.0191900685119736,2.31445899710644,0.0295498247074448
"Belarus",0.0033246359734029,0.00470174528353986,0.0312800768767749,NA,1.01868506068279,0.145490733275613
"Tajikistan",0.00332409972299166,0.00470098691093546,0.161290322580645,NA,1.21364028612888,0.0736553334652269
"Chile",0.00305272971791126,0.00528748297319771,0.464824120603015,NA,1.10932518160602,0.125978461810209
"Yemen",0.00233704211756337,0.00404787568704812,0.165840468679585,NA,2.20839522053821,0.0501197982778015
"Uruguay",0.00215018864862671,0.00304082594854857,0.33974358974359,NA,2.1972369687736,0.0278111829091551
"Egypt",0.0019642768484314,0.00334240010945545,0.169496720058621,0.207416579408559,2.29580383128604,0.0308085962409916
"Honduras",0.00156886951377905,0.00271736170831119,0.0971337579617835,NA,1.22638250091771,0.38927983395542
"Portugal",0.0014141414141414,0.00199989796699224,0.468085106382979,NA,2.89063397223205,0.0148588320336739
"Albania",0.0012912331276369,0.00223648138148318,0.290540540540541,NA,1.28238622181546,0.0193669159637081
"Tunisia",0.00094536160081229,0.00133694319721548,0.226890756302521,NA,1.32096352295266,0.0195408774897664
"Bangladesh",0.000802510252068465,0.00113492088241867,0.142450142450142,NA,1.66327247564806,0.0252184836229828
"Bahrain",0,0,NA,NA,1,0.492614068017126
"Costa Rica",0,0,NA,NA,2.80178487552842,0.0730471250600681
"Cyprus",0,0,NA,NA,1.368035030104,0
"Fiji",0,0,NA,NA,1.5,0.35015313412296
"Iceland",0,0,NA,NA,3.19948336057799,0
"Japan",0,0,NA,NA,2.26850418587669,0
"Jordan",0,0,NA,NA,1,0.0367678734017568
"Korea, North",0,0,NA,NA,1.6523151969665,0
"Kuwait",0,NA,NA,NA,1,0
"Lesotho",0,0,NA,NA,2.33790788295317,0
"Libya (Libyan Arab Jamahiriya)",0,0,NA,NA,1,0
"Mauritania",0,NA,NA,NA,1,1
"Norway",0,0,NA,NA,3.73711498488928,0
"Oman",0,0,NA,NA,1,0
"Palestinian Territory, Occupied",0,0,NA,NA,1.68318477178296,0
"Qatar",0,0,NA,NA,1,0
"Saudi Arabia",0,0,NA,NA,1,0
"Somalia",0,NA,NA,NA,1,0
"Somaliland",0,NA,NA,NA,3.24919441460795,0
"South Korea",0,0,NA,NA,3.04532030332385,0
"Sri Lanka",0,0,NA,NA,1,0.260266599518716
"Suriname",0,NA,NA,NA,1,0
"Syria (Syrian Arab Republic)",0,NA,NA,NA,1.17381879490988,0
"United Arab Emirates",0,0,NA,NA,1,0
